"id","statecode","stshcode","statecrscode","nationalcrscode","course_desc","course_sdesc","course_ldescr","course_cat_type","course_cat_type_name","course_subcatcode","course_subcat_name","course_catcode","course_catname","course_level_type","course_level_type_value","course_length","course_length_value","available_course_credit","available_course_credit_value","graduation_requirement","course_level","course_level_value","cet_course","cet_course_value","state_off_in_grade","county_off_in_grade","max_gpa_unweighted","max_gpa_unweighted_value","max_gpa_weighted","max_gpa_weighted_value","course_url","course_prerequisites","course_prerequisite_value","course_code","course_perquisitestext","course_blocked","rs_code","course_type","course_type_value","course_datasource","course_teacherattribute","equivalent_courses","include_in_gpa","series_of_courses","mandatory","mandatory_value","is_fine_arts","course_sced_code","eoc_applicable","eoc_applicable_value","waeoc_final_grade","credit_per_semester","max_semesters","offered_gradeto","grading_pattern","course_flg","cclstrids","jobids","crusr","crdate","cripaddress","modusr","moddate","modipaddress","sts"
101,12,FL,"1005902","",CLEP Analyzing & Interpreting Literature,CLEP A&I LITERATURE,"","1127",Electives-Others,232,CLEP Exams,170,CLEP Credits via CAP,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1076,N/A,"1132","1.00",1086,1101,CLEP Program,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14664,"1142",No,"","",N,101,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1116,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
102,12,FL,"1009380","",CLEP College Composition,CLEP COLL COMPOS,"","1127",Electives-Others,232,CLEP Exams,170,CLEP Credits via CAP,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1076,N/A,"1132","1.00",1086,1101,CLEP Program,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14665,"1142",No,"","",N,102,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1116,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
103,12,FL,"1009381","",CLEP College Composition Modular,CLEP COLL COMPOS MOD,"","1127",Electives-Others,232,CLEP Exams,170,CLEP Credits via CAP,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1076,N/A,"1132","1.00",1086,1101,CLEP Program,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14666,"1142",No,"","",N,103,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1116,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
104,12,FL,"1200325","",CLEP College Algebra,CLEP COLL ALGEBRA,"","1127",Electives-Others,232,CLEP Exams,170,CLEP Credits via CAP,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1076,N/A,"1132","1.00",1089,1101,CLEP Program,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14667,"1142",No,"","",N,104,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1116,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
105,12,FL,"1200701","",CLEP College Mathematics,CLEP COLL MATH,"","1127",Electives-Others,232,CLEP Exams,170,CLEP Credits via CAP,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1076,N/A,"1132","1.00",1089,1101,CLEP Program,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14668,"1142",No,"","",N,105,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1116,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
106,12,FL,"1202301","",CLEP Calculus,CLEP CALCULUS,"","1127",Electives-Others,232,CLEP Exams,170,CLEP Credits via CAP,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1076,N/A,"1132","1.00",1089,1101,CLEP Program,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14669,"1142",No,"","",N,106,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1116,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
107,12,FL,"1202341","",CLEP Precalculus,CLEP PRECALCULUS,"","1127",Electives-Others,232,CLEP Exams,170,CLEP Credits via CAP,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1076,N/A,"1132","1.00",1089,1101,CLEP Program,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14670,"1142",No,"","",N,107,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1116,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
108,12,FL,"2000325","",CLEP Biology,CLEP BIOLOGY,"","1127",Electives-Others,232,CLEP Exams,170,CLEP Credits via CAP,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1076,N/A,"1132","1.00",1082,1101,CLEP Program,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14671,"1142",No,"","",N,108,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1116,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
109,12,FL,"2002375","",CLEP Natural Sciences,CLEP NATURAL SCIENCE,"","1127",Electives-Others,232,CLEP Exams,170,CLEP Credits via CAP,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1076,N/A,"1132","1.00",1087,1101,CLEP Program,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14672,"1142",No,"","",N,109,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1116,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
110,12,FL,"2003376","",CLEP Chemistry,CLEP CHEMISTRY,"","1127",Electives-Others,232,CLEP Exams,170,CLEP Credits via CAP,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1076,N/A,"1132","1.00",1087,1101,CLEP Program,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14673,"1142",No,"","",N,110,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1116,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
111,12,FL,"2100325","",CLEP History of the United States 1: Early Colonizations to 1877,CLEP US HISTORY 1,"","1127",Electives-Others,232,CLEP Exams,170,CLEP Credits via CAP,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1076,N/A,"1131","0.50",1093,1101,CLEP Program,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14674,"1142",No,"","",N,111,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1116,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
112,12,FL,"2100326","",CLEP History of the United States 2: 1865 to Present,CLEP US HISTORY 2,"","1127",Electives-Others,232,CLEP Exams,170,CLEP Credits via CAP,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1076,N/A,"1131","0.50",1093,1101,CLEP Program,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14675,"1142",No,"","",N,112,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1116,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
113,12,FL,"2100550","",CLEP Western Civilization 1: Ancient Near East to 1648,CLEP WESTERN CIV 1,"","1127",Electives-Others,232,CLEP Exams,170,CLEP Credits via CAP,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1076,N/A,"1132","1.00",1095,1101,CLEP Program,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14676,"1142",No,"","",N,113,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1116,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
114,12,FL,"2100551","",CLEP Western Civilization 2: 1648 to Present,CLEP WESTERN CIV 2,"","1127",Electives-Others,232,CLEP Exams,170,CLEP Credits via CAP,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1076,N/A,"1132","1.00",1095,1101,CLEP Program,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14677,"1142",No,"","",N,114,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1116,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
115,12,FL,"2102355","",CLEP Principles of Macroeconomics,CLEP MACROECONOMICS,"","1127",Electives-Others,232,CLEP Exams,170,CLEP Credits via CAP,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1076,N/A,"1131","0.50",1085,1101,CLEP Program,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14678,"1142",No,"","",N,115,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1116,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
116,12,FL,"2102356","",CLEP Principles of Microeconomics,CLEP MICROECONOMICS,"","1127",Electives-Others,232,CLEP Exams,170,CLEP Credits via CAP,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1076,N/A,"1131","0.50",1085,1101,CLEP Program,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14679,"1142",No,"","",N,116,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1116,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
117,12,FL,"2106325","",CLEP American Government,CLEP AMERICAN GOVT,"","1127",Electives-Others,232,CLEP Exams,170,CLEP Credits via CAP,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1076,N/A,"1131","0.50",1092,1101,CLEP Program,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14680,"1142",No,"","",N,117,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1116,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
118,12,FL,"2107380","",CLEP Introductory Psychology,CLEP INTROD PSYCH,"","1127",Electives-Others,232,CLEP Exams,170,CLEP Credits via CAP,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1076,N/A,"1132","1.00",1095,1101,CLEP Program,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14681,"1142",No,"","",N,118,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1116,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
119,12,FL,"2107381","",CLEP Introduction to Educational Psychology,CLEP EDUC PSYCH,"","1127",Electives-Others,232,CLEP Exams,170,CLEP Credits via CAP,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1076,N/A,"1132","1.00",1095,1101,CLEP Program,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14682,"1142",No,"","",N,119,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1116,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
120,12,FL,"2108330","",CLEP Introductory Sociology,CLEP INTROD SOCIO,"","1127",Electives-Others,232,CLEP Exams,170,CLEP Credits via CAP,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1076,N/A,"1132","1.00",1095,1101,CLEP Program,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14683,"1142",No,"","",N,120,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1116,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
121,12,FL,"2108331","",CLEP Social Sciences & History,CLEP SOC SCI & HIST,"","1127",Electives-Others,232,CLEP Exams,170,CLEP Credits via CAP,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1076,N/A,"1132","1.00",1095,1101,CLEP Program,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14684,"1142",No,"","",N,121,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1116,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
122,12,FL,"200320","",Advanced Placement Computer Science A,AP COMPUTER SCI 1,"","1127",Electives-Others,233,General,172,Computer Education,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1095,1099,AP Course,"1150",No,"9, 10, 11, 12","","1136","4.00","1138","5.00",http://www.cpalms.org/Public/PreviewCourse/Preview/1966,"1142",No,"","",N,122,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1117,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
123,12,FL,"200325","",Advanced Placement Computer Science A Innovation,AP CPTR SCI A INNOV,"","1127",Electives-Others,233,General,172,Computer Education,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1095,1099,AP Course,"1150",No,"9, 10, 11, 12","","1136","4.00","1138","5.00",http://www.cpalms.org/Public/PreviewCourse/Preview/14200,"1142",No,"","",N,123,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1117,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
124,12,FL,"200335","",Advanced Placement Computer Science Principles,AP COMPUTER SCI PRIN,"AP Computer Sciences Principles introduces students to the foundational concepts of computer science and challenges them to explore how computing and technology can impact the world.  With a unique focus on creative problem solving and realworld applications, AP Computer Science Principles prepares students for college and career.","1127",Electives-Others,233,General,172,Computer Education,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1095,1099,AP Course,"1150",No,"9, 10, 11, 12","9,10,11,12","1136","4.00","1138","5.00",http://www.cpalms.org/Public/PreviewCourse/Preview/14393,"1142",No,"",None,N,124,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1117,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
125,12,FL,"200435","",PRE-AICE Computer Studies IGCSE Level,PRE-AICE COMP STU IG,"","1127",Electives-Others,233,General,172,Computer Education,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1095,1098,AICE,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/10408,"1142",No,"","",N,125,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1118,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
126,12,FL,"200440","",AICE Applied Information and Communication Technology 1 AS Level,AICE APPLD ICT 1 AS,"","1127",Electives-Others,233,General,172,Computer Education,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1095,1098,AICE,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/1971,"1142",No,"","",N,126,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1118,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
127,12,FL,"200450","",AICE Applied Information and Communication Technology 2 A Level,AICE APPLD ICT 2 AL,"","1127",Electives-Others,233,General,172,Computer Education,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1095,1098,AICE,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/1972,"1142",No,"","",N,127,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1118,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
128,12,FL,"200455","",PRE-AICE Design and Technology IGCSE Level,PRE-AICE DES&TECH IG,"","1127",Electives-Others,233,General,172,Computer Education,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1095,1098,AICE,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/10409,"1142",No,"","",N,128,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1118,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
129,12,FL,"200460","",AICE Design and Technology 1 AS Level,AICE DES & TECH 1 AS,"","1127",Electives-Others,233,General,172,Computer Education,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1095,1098,AICE,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/1973,"1142",No,"","",N,129,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1118,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
130,12,FL,"200470","",AICE Design and Technology 2 A Level,AICE DES & TECH 2 AL,"","1127",Electives-Others,233,General,172,Computer Education,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1095,1098,AICE,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/1974,"1142",No,"","",N,130,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1118,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
131,12,FL,"200480","",AICE Computer Science 1 AS Level,AICE COMP SCI 1 AS,"","1127",Electives-Others,233,General,172,Computer Education,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1095,1098,AICE,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14596,"1142",No,"","",N,131,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1118,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
132,12,FL,"200485","",AICE Computer Science 2 A Level,AICE COMP SCI 2 A,"","1127",Electives-Others,233,General,172,Computer Education,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1095,1098,AICE,"1150",No,"9, 10, 11, 12","","1136","4.00","1137","4.50",http://www.cpalms.org/Public/PreviewCourse/Preview/14598,"1142",No,"","",N,132,1107,High School & Adult Education,Section 3 -Grades 9 to 12 and Adult Education Course Listing,1118,0,Y,N,"1140",No,"0","0","1148",No,"0.00","0.00",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
